taxon,dlc_id,hybrid,sex,name,current_resident,stud_book,dob,birth_month,estimated_dob,birth_type,birth_institution,litter_size,expected_gestation,estimated_concep,concep_month,dam_id,dam_name,dam_taxon,dam_dob,dam_age_at_concep_y,sire_id,sire_name,sire_taxon,sire_dob,sire_age_at_concep_y,dod,age_at_death_y,age_of_living_y,age_last_verified_y,age_max_live_or_dead_y,n_known_offspring,dob_estimated,weight_g,weight_date,month_of_weight,age_at_wt_d,age_at_wt_wk,age_at_wt_mo,age_at_wt_mo_no_dec,age_at_wt_y,change_since_prev_wt_g,days_since_prev_wt,avg_daily_wt_change_g,days_before_death,r_min_dam_age_at_concep_y,age_category,preg_status,expected_gestation_d,concep_date_if_preg,infant_dob_if_preg,days_before_inf_birth_if_preg,pct_preg_remain_if_preg,infant_lit_sz_if_preg
PCOQ,6109,N,F,OCTAVIA,N,128,1982-07-01,7,Y,WB,Madagascar /,NA,160,1982-01-22,1,WILD,NA,NA,NA,NA,WILD,NA,NA,NA,NA,1994-01-11,11.54,NA,NA,11.54,7,Y,3795,1986-09-15,9,1537,219.57,50.53,50,4.21,185,94,1.97,2675,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6109,N,F,OCTAVIA,N,128,1982-07-01,7,Y,WB,Madagascar /,NA,160,1982-01-22,1,WILD,NA,NA,NA,NA,WILD,NA,NA,NA,NA,1994-01-11,11.54,NA,NA,11.54,7,Y,4358,1986-11-12,11,1595,227.86,52.44,52,4.37,563,58,9.71,2617,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6109,N,F,OCTAVIA,N,128,1982-07-01,7,Y,WB,Madagascar /,NA,160,1982-01-22,1,WILD,NA,NA,NA,NA,WILD,NA,NA,NA,NA,1994-01-11,11.54,NA,NA,11.54,7,Y,4376,1986-12-05,12,1618,231.14,53.19,53,4.43,18,23,0.78,2594,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6109,N,F,OCTAVIA,N,128,1982-07-01,7,Y,WB,Madagascar /,NA,160,1982-01-22,1,WILD,NA,NA,NA,NA,WILD,NA,NA,NA,NA,1994-01-11,11.54,NA,NA,11.54,7,Y,5025,1987-05-12,5,1776,253.71,58.39,58,4.87,649,158,4.11,2436,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6110,N,F,MARCELLA,N,131,1984-07-01,7,Y,WB,Madagascar /,NA,160,1984-01-23,1,WILD,NA,NA,NA,NA,WILD,NA,NA,NA,NA,2000-04-17,15.81,NA,NA,15.81,8,Y,4376,1987-03-30,3,1002,143.14,32.94,32,2.75,5,83,0.06,4767,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6110,N,F,MARCELLA,N,131,1984-07-01,7,Y,WB,Madagascar /,NA,160,1984-01-23,1,WILD,NA,NA,NA,NA,WILD,NA,NA,NA,NA,2000-04-17,15.81,NA,NA,15.81,8,Y,5611,1988-01-05,1,1283,183.29,42.18,42,3.52,1235,281,4.4,4486,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6110,N,F,MARCELLA,N,131,1984-07-01,7,Y,WB,Madagascar /,NA,160,1984-01-23,1,WILD,NA,NA,NA,NA,WILD,NA,NA,NA,NA,2000-04-17,15.81,NA,NA,15.81,8,Y,5652,1988-06-07,6,1437,205.29,47.24,47,3.94,41,154,0.27,4332,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6110,N,F,MARCELLA,N,131,1984-07-01,7,Y,WB,Madagascar /,NA,160,1984-01-23,1,WILD,NA,NA,NA,NA,WILD,NA,NA,NA,NA,2000-04-17,15.81,NA,NA,15.81,8,Y,5983,1989-01-13,1,1657,236.71,54.48,54,4.54,331,220,1.5,4112,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6110,N,F,MARCELLA,N,131,1984-07-01,7,Y,WB,Madagascar /,NA,160,1984-01-23,1,WILD,NA,NA,NA,NA,WILD,NA,NA,NA,NA,2000-04-17,15.81,NA,NA,15.81,8,Y,4858,1989-05-11,5,1775,253.57,58.36,58,4.86,-1125,118,-9.53,3994,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6110,N,F,MARCELLA,N,131,1984-07-01,7,Y,WB,Madagascar /,NA,160,1984-01-23,1,WILD,NA,NA,NA,NA,WILD,NA,NA,NA,NA,2000-04-17,15.81,NA,NA,15.81,8,Y,4422,1989-08-02,8,1858,265.43,61.08,61,5.09,-436,83,-5.25,3911,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6117,N,F,SABINA,N,136,1986-07-07,7,NA,CB,Duke Lemur Center,1,160,1986-01-28,1,6108,FLAVIA,PCOQ,1982-07-01,3.58,NA,NA,NA,NA,NA,1993-06-04,6.92,NA,NA,6.92,NA,NA,6519,1989-04-18,4,1016,145.14,33.4,33,2.78,246,94,2.62,1508,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6117,N,F,SABINA,N,136,1986-07-07,7,NA,CB,Duke Lemur Center,1,160,1986-01-28,1,6108,FLAVIA,PCOQ,1982-07-01,3.58,NA,NA,NA,NA,NA,1993-06-04,6.92,NA,NA,6.92,NA,NA,5947,1989-11-08,11,1220,174.29,40.11,40,3.34,-572,204,-2.8,1304,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6117,N,F,SABINA,N,136,1986-07-07,7,NA,CB,Duke Lemur Center,1,160,1986-01-28,1,6108,FLAVIA,PCOQ,1982-07-01,3.58,NA,NA,NA,NA,NA,1993-06-04,6.92,NA,NA,6.92,NA,NA,6978,1990-01-18,1,1291,184.43,42.44,42,3.54,1031,71,14.52,1233,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6117,N,F,SABINA,N,136,1986-07-07,7,NA,CB,Duke Lemur Center,1,160,1986-01-28,1,6108,FLAVIA,PCOQ,1982-07-01,3.58,NA,NA,NA,NA,NA,1993-06-04,6.92,NA,NA,6.92,NA,NA,7863,1990-04-18,4,1381,197.29,45.4,45,3.78,885,90,9.83,1143,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6117,N,F,SABINA,N,136,1986-07-07,7,NA,CB,Duke Lemur Center,1,160,1986-01-28,1,6108,FLAVIA,PCOQ,1982-07-01,3.58,NA,NA,NA,NA,NA,1993-06-04,6.92,NA,NA,6.92,NA,NA,6583,1990-12-06,12,1613,230.43,53.03,53,4.42,-1280,232,-5.52,911,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6117,N,F,SABINA,N,136,1986-07-07,7,NA,CB,Duke Lemur Center,1,160,1986-01-28,1,6108,FLAVIA,PCOQ,1982-07-01,3.58,NA,NA,NA,NA,NA,1993-06-04,6.92,NA,NA,6.92,NA,NA,10245,1991-09-23,9,1904,272,62.6,62,5.22,3662,291,12.58,620,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6117,N,F,SABINA,N,136,1986-07-07,7,NA,CB,Duke Lemur Center,1,160,1986-01-28,1,6108,FLAVIA,PCOQ,1982-07-01,3.58,NA,NA,NA,NA,NA,1993-06-04,6.92,NA,NA,6.92,NA,NA,10337,1991-09-30,9,1911,273,62.83,62,5.24,92,7,13.14,613,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6200,N,F,AURELIA,N,138,1987-12-08,12,NA,CB,Duke Lemur Center,1,160,1987-07-01,7,5703,CORNELIA,PCOQ,1977-07-01,10.01,5944,TRAJAN,PCOQ,1980-07-01,7,1991-07-12,3.59,NA,NA,3.59,NA,NA,3581,1991-07-12,7,1312,187.43,43.13,43,3.59,-363,367,-0.99,0,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6207,N,M,Tiberius,N,140,1988-01-20,1,NA,CB,Duke Lemur Center,1,160,1987-08-13,8,6109,OCTAVIA,PCOQ,1982-07-01,5.12,5945,HADRIAN,PCOQ,1982-07-01,5.12,2016-04-01,28.22,NA,NA,28.22,18,NA,4485,1991-03-22,3,1157,165.29,38.04,38,3.17,2642,926,2.85,9142,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6207,N,M,Tiberius,N,140,1988-01-20,1,NA,CB,Duke Lemur Center,1,160,1987-08-13,8,6109,OCTAVIA,PCOQ,1982-07-01,5.12,5945,HADRIAN,PCOQ,1982-07-01,5.12,2016-04-01,28.22,NA,NA,28.22,18,NA,4290,1991-08-22,8,1310,187.14,43.07,43,3.59,-195,153,-1.27,8989,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6207,N,M,Tiberius,N,140,1988-01-20,1,NA,CB,Duke Lemur Center,1,160,1987-08-13,8,6109,OCTAVIA,PCOQ,1982-07-01,5.12,5945,HADRIAN,PCOQ,1982-07-01,5.12,2016-04-01,28.22,NA,NA,28.22,18,NA,4114,1991-12-18,12,1428,204,46.95,46,3.91,-176,118,-1.49,8871,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6207,N,M,Tiberius,N,140,1988-01-20,1,NA,CB,Duke Lemur Center,1,160,1987-08-13,8,6109,OCTAVIA,PCOQ,1982-07-01,5.12,5945,HADRIAN,PCOQ,1982-07-01,5.12,2016-04-01,28.22,NA,NA,28.22,18,NA,3790,1992-03-26,3,1527,218.14,50.2,50,4.18,-324,99,-3.27,8772,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6207,N,M,Tiberius,N,140,1988-01-20,1,NA,CB,Duke Lemur Center,1,160,1987-08-13,8,6109,OCTAVIA,PCOQ,1982-07-01,5.12,5945,HADRIAN,PCOQ,1982-07-01,5.12,2016-04-01,28.22,NA,NA,28.22,18,NA,4100,1992-07-02,7,1625,232.14,53.42,53,4.45,310,98,3.16,8674,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6207,N,M,Tiberius,N,140,1988-01-20,1,NA,CB,Duke Lemur Center,1,160,1987-08-13,8,6109,OCTAVIA,PCOQ,1982-07-01,5.12,5945,HADRIAN,PCOQ,1982-07-01,5.12,2016-04-01,28.22,NA,NA,28.22,18,NA,4120,1992-07-28,7,1651,235.86,54.28,54,4.52,20,26,0.77,8648,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6207,N,M,Tiberius,N,140,1988-01-20,1,NA,CB,Duke Lemur Center,1,160,1987-08-13,8,6109,OCTAVIA,PCOQ,1982-07-01,5.12,5945,HADRIAN,PCOQ,1982-07-01,5.12,2016-04-01,28.22,NA,NA,28.22,18,NA,4070,1992-11-11,11,1757,251,57.76,57,4.81,-50,106,-0.47,8542,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4849,1991-12-18,12,1008,144,33.14,33,2.76,863,118,7.31,2846,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4604,1992-03-26,3,1107,158.14,36.39,36,3.03,-245,99,-2.47,2747,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4500,1992-05-19,5,1161,165.86,38.17,38,3.18,-104,54,-1.93,2693,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4500,1992-05-20,5,1162,166,38.2,38,3.18,0,1,0,2692,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4340,1992-08-25,8,1259,179.86,41.39,41,3.45,-160,97,-1.65,2595,2.64,young_adult,P,160,1992-08-02,1993-01-09,137,0.85625,1
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4560,1992-10-06,10,1301,185.86,42.77,42,3.56,220,42,5.24,2553,2.64,young_adult,P,160,1992-08-02,1993-01-09,95,0.59375,1
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4580,1992-10-28,10,1323,189,43.5,43,3.62,20,22,0.91,2531,2.64,young_adult,P,160,1992-08-02,1993-01-09,73,0.45625,1
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,3930,1993-01-11,1,1398,199.71,45.96,45,3.83,-650,75,-8.67,2456,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4110,1993-04-13,4,1490,212.86,48.99,48,4.08,180,92,1.96,2364,2.64,young_adult,P,160,1993-04-04,1993-09-11,151,0.94375,1
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4540,1993-05-26,5,1533,219,50.4,50,4.2,430,43,10,2321,2.64,young_adult,P,160,1993-04-04,1993-09-11,108,0.675,1
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4230,1993-07-08,7,1576,225.14,51.81,51,4.32,-310,43,-7.21,2278,2.64,young_adult,P,160,1993-04-04,1993-09-11,65,0.40625,1
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4190,1993-08-25,8,1624,232,53.39,53,4.45,-40,48,-0.83,2230,2.64,young_adult,P,160,1993-04-04,1993-09-11,17,0.10625,1
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4177,1993-09-01,9,1631,233,53.62,53,4.47,-13,7,-1.86,2223,2.64,young_adult,P,160,1993-04-04,1993-09-11,10,0.0625,1
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4110,1993-10-27,10,1687,241,55.46,55,4.62,-67,56,-1.2,2167,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,3880,1994-01-06,1,1758,251.14,57.8,57,4.82,-230,71,-3.24,2096,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,3950,1994-03-15,3,1826,260.86,60.03,60,5,70,68,1.03,2028,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6273,N,F,LUCIA,N,142,1989-03-15,3,NA,CB,Duke Lemur Center,1,160,1988-10-06,10,6109,OCTAVIA,PCOQ,1982-07-01,6.27,5945,HADRIAN,PCOQ,1982-07-01,6.27,1999-10-03,10.56,NA,NA,10.56,8,NA,4250,1994-06-06,6,1909,272.71,62.76,62,5.23,300,83,3.61,1945,2.64,young_adult,P,160,1994-04-05,1994-09-12,98,0.6125,1
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3690,1992-08-25,8,971,138.71,31.92,31,2.66,363,161,2.25,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3530,1992-10-06,10,1013,144.71,33.3,33,2.78,-160,42,-3.81,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3680,1992-10-28,10,1035,147.86,34.03,34,2.84,150,22,6.82,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3370,1993-01-11,1,1110,158.57,36.49,36,3.04,-310,75,-4.13,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3630,1993-04-13,4,1202,171.71,39.52,39,3.29,260,92,2.83,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3790,1993-05-26,5,1245,177.86,40.93,40,3.41,160,43,3.72,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3700,1993-07-08,7,1288,184,42.35,42,3.53,-90,43,-2.09,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3830,1993-08-25,8,1336,190.86,43.92,43,3.66,130,48,2.71,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3790,1993-09-01,9,1343,191.86,44.15,44,3.68,-40,7,-5.71,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3880,1993-10-27,10,1399,199.86,45.99,45,3.83,90,56,1.61,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3650,1994-01-06,1,1470,210,48.33,48,4.03,-230,71,-3.24,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3690,1994-03-15,3,1538,219.71,50.56,50,4.21,40,68,0.59,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3790,1994-04-19,4,1573,224.71,51.72,51,4.31,100,35,2.86,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3920,1994-07-07,7,1652,236,54.31,54,4.53,130,79,1.65,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3800,1994-07-20,7,1665,237.86,54.74,54,4.56,-120,13,-9.23,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,4050,1994-09-20,9,1727,246.71,56.78,56,4.73,250,62,4.03,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3830,1994-11-29,11,1797,256.71,59.08,59,4.92,-220,70,-3.14,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6333,N,M,CONSTANTINE,N,143,1989-12-28,12,NA,CB,Duke Lemur Center,1,160,1989-07-21,7,5703,CORNELIA,PCOQ,1977-07-01,12.06,5944,TRAJAN,PCOQ,1980-07-01,9.06,NA,NA,29.13,NA,29.13,21,NA,3530,1995-03-14,3,1902,271.71,62.53,62,5.21,-300,105,-2.86,NA,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6398,N,F,PAULINA,N,147,1991-01-24,1,NA,CB,Duke Lemur Center,1,160,1990-08-17,8,6108,FLAVIA,PCOQ,1982-07-01,8.13,597,NIGEL,PCOQ,1972-02-10,18.53,2006-08-29,15.61,NA,NA,15.61,11,NA,4180,1993-10-08,10,988,141.14,32.48,32,2.71,0,30,0,4708,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6398,N,F,PAULINA,N,147,1991-01-24,1,NA,CB,Duke Lemur Center,1,160,1990-08-17,8,6108,FLAVIA,PCOQ,1982-07-01,8.13,597,NIGEL,PCOQ,1972-02-10,18.53,2006-08-29,15.61,NA,NA,15.61,11,NA,4180,1993-12-06,12,1047,149.57,34.42,34,2.87,0,59,0,4649,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6398,N,F,PAULINA,N,147,1991-01-24,1,NA,CB,Duke Lemur Center,1,160,1990-08-17,8,6108,FLAVIA,PCOQ,1982-07-01,8.13,597,NIGEL,PCOQ,1972-02-10,18.53,2006-08-29,15.61,NA,NA,15.61,11,NA,3820,1994-06-03,6,1226,175.14,40.31,40,3.36,-360,179,-2.01,4470,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6398,N,F,PAULINA,N,147,1991-01-24,1,NA,CB,Duke Lemur Center,1,160,1990-08-17,8,6108,FLAVIA,PCOQ,1982-07-01,8.13,597,NIGEL,PCOQ,1972-02-10,18.53,2006-08-29,15.61,NA,NA,15.61,11,NA,3720,1994-07-11,7,1264,180.57,41.56,41,3.46,-100,38,-2.63,4432,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6398,N,F,PAULINA,N,147,1991-01-24,1,NA,CB,Duke Lemur Center,1,160,1990-08-17,8,6108,FLAVIA,PCOQ,1982-07-01,8.13,597,NIGEL,PCOQ,1972-02-10,18.53,2006-08-29,15.61,NA,NA,15.61,11,NA,3990,1994-10-25,10,1370,195.71,45.04,45,3.75,270,106,2.55,4326,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
